lat,lng,name,url,
34.0472635718 , -118.260022402 , IHOP , https://foursquare.com/item/4d62cc961ee8721e3a09c521 , 
34.0488231814 , -118.260967788 , CityTarget , https://foursquare.com/item/5075329ee4b04d62dd45863e , 
34.0488548053 , -118.261256218 , City Tavern Downtown LA , https://foursquare.com/item/5302c916498eb13ce1ed3a0f , 
34.039373 , -118.260946 , Starbucks , https://foursquare.com/item/4e3707beaeb7c2ed50aa18d3 , 
34.0500476 , -118.2672141 , The Flat , https://foursquare.com/item/4fc91311e4b018c4b8f1101b , 
34.0415962266 , -118.26215744 , Starbucks , https://foursquare.com/item/4d1cee890f0f2d43731aabc4 , 
34.041089 , -118.267421 , El Compadre , https://foursquare.com/item/536c42be498e617cba43dd4d , 
34.0477281344 , -118.260550953 , Nazo's Bakery , https://foursquare.com/item/4d94dbc6b550a093fa479087 , 
34.04467431 , -118.258435 , Gills Indian Cuisine , https://foursquare.com/item/4bba942270c603bbe9df96b4 , 
34.0439317798 , -118.266192415 , Team LA Store , https://foursquare.com/item/4dfceb78227185f38b9686d1 , 
34.047586 , -118.260391 , Pizza Next Door , https://foursquare.com/item/4ba7c82770c603bb1a5195b4 , 
34.039286502 , -118.260973498 , Subway , https://foursquare.com/item/4c768cb6c219224b0d80a528 , 
34.0482785777 , -118.261675834 , Corner Bakery Cafe , https://foursquare.com/item/4dcacdde1f6e281267800b46 , 
34.0470434002 , -118.262263967 , Fatburger , https://foursquare.com/item/5136b211e4b0855ad015433e , 
34.0464546092 , -118.262726068 , Riordan's Tavern , https://foursquare.com/item/50f57bf5e4b0ff6d352c35b4 , 
34.0487276222 , -118.260893557 , Juicy Lucy , https://foursquare.com/item/50ec33d7e4b0190389cbea02 , 
34.0442260457 , -118.266038248 , Live Basil Pizza , https://foursquare.com/item/54cd8ad911d2c099454feb2f , 
34.0399467945 , -118.259174824 , California Kabob Kitchen , https://foursquare.com/item/50edf27ce4b06780b245a507 , 
34.0443598526 , -118.265889791 , SmashBurger , https://foursquare.com/item/53feb74211d246414d5b558b , 
34.042742 , -118.257567 , Shekarchi Restaurant , https://foursquare.com/item/51ba2cba498e4cf001635c4a , 
34.0487420143 , -118.261030599 , Flying Pig , https://foursquare.com/item/5203fac6498ee51404c02c84 , 
34.0422599545 , -118.263063368 , Il Mare , https://foursquare.com/item/5068c822e4b05eea70bb4278 , 
34.0487691843 , -118.261007759 , Sport Chalet , https://foursquare.com/item/51dffbfb498e6b61baf26695 , 
34.0416063 , -118.2567638 , The Theatre at the Ace , https://foursquare.com/item/54305266498e2ef38291e0ac , 
34.0451336103 , -118.266580687 , Ford's Filling Station , https://foursquare.com/item/54a35dee498e08a7d2fe7909 , 
34.0481868669 , -118.25875798 , Macy's Plaza , https://foursquare.com/item/50ee00aae4b09038e1deea64 , 
34.0450039337 , -118.266563557 , Ion Rooftop Bar at JW Marriot , https://foursquare.com/item/4db9bdc34b22a2fe44f9236b , 
34.0481382651 , -118.260950658 , Fogo De Chao , https://foursquare.com/item/54c47eed498e33f67c4534d9 , 
34.0416924282 , -118.263097628 , Coco Fresh Tea & Juice , 
34.0422717718 , -118.263320318 , The Briks , https://foursquare.com/item/543a3734498e3ff4467cdd7f , 
34.0392836544 , -118.26112196 , Trimana Express , https://foursquare.com/item/4c97c56c9432370446340650 , 
34.0410708727 , -118.267248741 , Don Chente Bar-Grill & Lounge , 
34.0486602783 , -118.261001587 , Gentaro Soba , https://foursquare.com/item/53d12c5b498eea3f2cb8c6f4 , 
34.0440158848 , -118.261550214 , Café FIDM , https://foursquare.com/item/4e8f4bc47ee60278a5626d5a , 
34.0436789251 , -118.267020347 , Kings Care Booth , 
34.043733 , -118.266076 , Lexus Arena Club Restaurant , https://foursquare.com/item/4bb55f0e70c603bb997796b4 , 
34.0452257093 , -118.266483619 , Glance Wine Bar , 
34.0439666159 , -118.265707074 , Luc Robitaille Statue , 
34.04020155 , -118.25998378 , Dos Chinos , https://foursquare.com/item/4e9f29c7b634562fe44a9dc8 , 
34.0435114553 , -118.2668776 , The Centurion Suite from American Express at the STAPLES Center , 
34.0410015764 , -118.266260934 , Lakers Locker Room , https://foursquare.com/item/4f1343a2e4b0f2c213415a47 , 
34.0488761737 , -118.260796486 , Zara , 
34.040351638 , -118.259523136 , Belasco Ballroom , https://foursquare.com/item/5121326ae4b016d278746bc9 , 
34.0428986383 , -118.261228055 , 7-Eleven , https://foursquare.com/item/513e9842e4b0464d06accd61 , 
34.0455869813 , -118.269115853 , LA Live Dog Park , https://foursquare.com/item/53efbeed498ee7c27a2ab4c5 , 
34.0454600835 , -118.26645507 , The Nest at WP24 , https://foursquare.com/item/54a0c65e498e3522a64be544 , 
34.038423 , -118.268162 , N2N Bodywear - Wearhouse Sale , 
34.043203 , -118.264984 , Rock N Roll Marathon Volunteer , 
34.0479528323 , -118.258678038 , Pam's Deli Salad Bar & Korean Food (Macy's Plaza) , 
34.0480265725 , -118.258518154 , Dr. Garry L. Regier , https://foursquare.com/item/4f064637e5fa4d76542e2f26 , 
34.0432583689 , -118.265901211 , B.E.T. Experience @ L.A. Live , https://foursquare.com/item/51cfca28498e215463fdc2c1 , 
34.0440194951 , -118.26646078 , Rock And Roll Los Angeles Mini Marathon , 
34.0453876674 , -118.26644365 , Ritz Carlton Spa , https://foursquare.com/item/544d414d498e01e4cf9697dd , 
