"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17074187,"2015-04-11 15:05:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","5400 HOLLYWOOD BLVD, LOS ANGELES, CA 90047","5400 HOLLYWOOD BLVD","LOS ANGELES","90047",6468174.0336833186,1859489.4215315082,"915-02109-6415","6415","02109","CA0190031","TRANSIT SERV BUR","N"
17074102,"2015-04-11 12:57:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","4300 ADMIRALTY WAY, MARINA DEL REY, CA 90292","4300 ADMIRALTY WAY","MARINA DEL REY","90292",6424966.7510272134,1817162.6608034542,"915-00953-2760","2760","00953","CA0190065","MARINA DEL REY","N"
17073680,"2015-04-10 22:57:12","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","1700 FIRESTONE BLVD, LOS ANGELES, CA 90001","1700 FIRESTONE BLVD","LOS ANGELES","90001",6488296.1952223498,1807945.2886289395,"915-04811-2117","2117","04811","CA01900V3","CENTURY","N"
17074318,"2015-04-10 16:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","2400 FULLERTON RD, ROWLAND HEIGHTS, CA","2400 FULLERTON RD","ROWLAND HEIGHTS",,6589107.1298440062,1813694.7916370628,"915-02561-2932","2932","02561","CA0190020","WALNUT","N"
17073275,"2015-04-10 13:33:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","LADERA PARK AVE, LOS ANGELES, CA 90056","LADERA PARK AVE","LOS ANGELES","90056",6452644,1817633,"915-00946-2767","2767","00946","CA0190065","MARINA DEL REY","N"
17072926,"2015-04-10 08:56:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","4700 152ND ST, LAWNDALE, CA 90260","4700 152ND ST","LAWNDALE","90260",6452469.2294705184,1783965.7381943108,"915-03117-0332","0332","03117","CA0190003","SOUTH LOS ANGELES","N"
17072831,"2015-04-10 05:12:35","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","17700 S BROADWAY, CARSON, CA","17700 S BROADWAY","CARSON",,6477187.2420583442,1775142.5148907432,"915-03691-1610","1610","03691","CA0190016","CARSON","N"
17072820,"2015-04-10 03:56:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","8400 SUNSET BLVD, WEST HOLLYWOOD, CA","8400 SUNSET BLVD","WEST HOLLYWOOD",,6448300.2014723215,1857199.5968034344,"915-01804-0987","0987","01804","CA0190009","WEST HOLLYWOOD","N"
17072572,"2015-04-09 21:07:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","LEFFINGWELL RD & OBERT AVE, WHITTIER, CA","LEFFINGWELL RD & OBERT AVE","WHITTIER",,6555212.0769998794,1794962.4237859095,"915-04658-0493","0493","04658","CA0190004","NORWALK","N"
17072782,"2015-04-09 20:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","600 ROBERTSON BLVD, WEST HOLLYWOOD, CA","600 ROBERTSON BLVD","WEST HOLLYWOOD",,6444969.4240728794,1853028.4741821401,"915-80011-0972","0972","80011","CA0190009","WEST HOLLYWOOD","N"
17072132,"2015-04-09 13:58:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","BEVERLY ST & WOODRUFF AVE, BELLFLOWER, CA 90706","BEVERLY ST & WOODRUFF AVE","BELLFLOWER","90706",6526067.7240916928,1777196.8489168058,"915-06967-1336","1336","06967","CA0190013","LAKEWOOD","N"
17071101,"2015-04-08 14:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","200 N WILLOWBROOK AVE, COMPTON, CA","200 N WILLOWBROOK AVE","COMPTON",,6493529.6873514112,1785095.2671460318,"915-02028-6013","6013","02028","CA0190031","TRANSIT SERV BUR","N"
17071153,"2015-04-08 03:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","ABELIAN AVE & HOLLYWORTH, VALINDA, CA","ABELIAN AVE & HOLLYWORTH","VALINDA",,,,"915-04088-1443","1443","04088","CA0190014","INDUSTRY","N"
17070098,"2015-04-07 20:55:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","17000 GROVERDALE ST, COVINA, CA 91722","17000 GROVERDALE ST","COVINA","91722",6587367.1164820585,1859709.9830591059,"915-01592-0866","0866","01592","CA0190008","SAN DIMAS","N"
17069930,"2015-04-07 16:55:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","5500 MEDEA VALLEY DR, AGOURA HILLS, CA 91301","5500 MEDEA VALLEY DR","AGOURA HILLS","91301",6333041.0073610917,1878172.4485508464,"915-01988-2223","2223","01988","CA0190022","MALIBU/LOST HILLS","N"
17069589,"2015-04-07 11:40:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","BEVERLY BLVD & ROSEMEAD BLVD, PICO RIVERA, CA 90660","BEVERLY BLVD & ROSEMEAD BLVD","PICO RIVERA","90660",6537112.4731566329,1826213.5631656609,"915-02784-1510","1510","02784","CA0190015","PICO RIVERA","N"
17069512,"2015-04-07 10:36:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","CIVIC CENTER WAY & CROSS CREEK RD, MALIBU, CA 90265","CIVIC CENTER WAY & CROSS CREEK RD","MALIBU","90265",6353949.3562336331,1836474.077027218,"915-01975-1015","1015","01975","CA0190022","MALIBU/LOST HILLS","N"
17069302,"2015-04-07 04:53:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","5200 W AVENUE M-4, LANCASTER, CA","5200 W AVENUE M-4","LANCASTER",,6494205.1665733987,2055869.4162186598,"915-05963-1166","1166","05963","CA0190024","LANCASTER","N"
17069284,"2015-04-07 03:27:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","7900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90046","7900 SANTA MONICA BLVD","WEST HOLLYWOOD","90046",6451589.1869068369,1855644.1712686087,"915-01751-0975","0975","01751","CA0190009","WEST HOLLYWOOD","N"
17069233,"2015-04-07 00:38:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","800 N ALAMEDA ST, LOS ANGELES, CA 90012","800 N ALAMEDA ST","LOS ANGELES","90012",6489722.3368905652,1842461.2345424141,"915-01994-6901","6901","01994","CA0190031","TRANSIT SERV BUR","N"
17069201,"2015-04-06 23:39:27","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","11800 ASHWORTH ST, ARTESIA, CA","11800 ASHWORTH ST","ARTESIA",,6537256.8100131052,1774620.7279729557,"915-06796-1348","1348","06796","CA0190013","LAKEWOOD","N"
17069140,"2015-04-06 21:15:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","CIVIC CTR & JUAN AVE, HAWAIIAN GARDENS, CA 90716","CIVIC CTR & JUAN AVE","HAWAIIAN GARDENS","90716",6538729.5386724696,1760353.5224593708,"915-06790-1351","1351","06790","CA0190013","LAKEWOOD","N"
17068913,"2015-04-06 16:42:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","IMPERIAL HWY & LAS FLORES AVE, LA MIRADA, CA 90638","IMPERIAL HWY & LAS FLORES AVE","LA MIRADA","90638",6558963.9619788248,1792189.4987265472,"915-04489-0463","0463","04489","CA0190004","NORWALK","N"
17068718,"2015-04-06 12:23:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","AVALON BLVD & VICTORIA ST, CARSON, CA","AVALON BLVD & VICTORIA ST","CARSON",,6480867.4989465978,1774076.8811027617,"915-03548-1614","1614","03548","CA0190016","CARSON","N"
17068280,"2015-04-06 02:05:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","9800 ALONDRA BLVD, BELLFLOWER, CA","9800 ALONDRA BLVD","BELLFLOWER",,6524152.5815419443,1782161.955007805,"915-06729-1337","1337","06729","CA0190013","LAKEWOOD","N"
17068271,"2015-04-06 01:15:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","CERRITOS AVE & SOMERSET BLVD, BELLFLOWER, CA","CERRITOS AVE & SOMERSET BLVD","BELLFLOWER",,6518941.8185472861,1784757.4164525871,"915-06727-1332","1332","06727","CA0190013","LAKEWOOD","N"
17068243,"2015-04-05 23:41:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","10400 LOWEMONT ST, BELLFLOWER, CA 90706","10400 LOWEMONT ST","BELLFLOWER","90706",6528022.1009716112,1782360.1850194121,"915-06724-1333","1333","06724","CA0190013","LAKEWOOD","N"
17068249,"2015-04-05 23:00:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","10800 VAN RUITEN ST, NORWALK, CA 90650","10800 VAN RUITEN ST","NORWALK","90650",6530196.4864774505,1787002.1102712727,"915-04462-0453","0453","04462","CA0190004","NORWALK","N"
17068016,"2015-04-05 15:28:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","15000 PARAMOUNT BLVD, PARAMOUNT, CA 90723","15000 PARAMOUNT BLVD","PARAMOUNT","90723",6512672.9990088725,1785017.4240120177,"915-06705-1365","1365","06705","CA0190013","LAKEWOOD","N"
17067739,"2015-04-05 03:48:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","100 N ROWAN AVE, LOS ANGELES, CA 90063","100 N ROWAN AVE","LOS ANGELES","90063",6505060.9722186411,1835738.0142239621,"915-04566-0276","0276","04566","CA0190002","EAST LOS ANGELES","N"
17067708,"2015-04-05 02:21:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","11300 WASHINGTON BLVD, WHITTIER, CA 90606","11300 WASHINGTON BLVD","WHITTIER","90606",6540402.373997204,1812134.3239333252,"915-02721-1576","1576","02721","CA0190015","PICO RIVERA","N"
17067693,"2015-04-05 02:08:13","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","EDGAR ST & JOEL ST, CARSON, CA 90745","EDGAR ST & JOEL ST","CARSON","90745",6484233.4977901941,1758735.6306717531,"915-03499-1628","1628","03499","CA0190016","CARSON","N"
17067651,"2015-04-05 00:05:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","600 ROBERTSON BLVD, WEST HOLLYWOOD, CA 90069","600 ROBERTSON BLVD","WEST HOLLYWOOD","90069",6444969.4240728794,1853028.4741821401,"915-01714-0972","0972","01714","CA0190009","WEST HOLLYWOOD","N"
17067525,"2015-04-04 18:45:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","CORLEY DR & TELEGRAPH RD, WHITTIER, CA 90604","CORLEY DR & TELEGRAPH RD","WHITTIER","90604",6553888.2518960359,1795365.9628735625,"915-04433-0492","0492","04433","CA0190004","NORWALK","N"
17067213,"2015-04-04 11:26:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","4200 HARTFIELD CT, WESTLAKE VILLAGE, CA","4200 HARTFIELD CT","WESTLAKE VILLAGE",,6315861.5584801091,1875608.3179328695,"915-01933-2260","2260","01933","CA0190022","MALIBU/LOST HILLS","N"
17066964,"2015-04-04 03:20:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","600 GAYLAWN CT, LA PUENTE, CA 91744","600 GAYLAWN CT","LA PUENTE","91744",6576155.8603848573,1833350.2808659114,"915-03911-1432","1432","03911","CA0190014","INDUSTRY","N"
17066959,"2015-04-04 01:25:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","3500 SANTA ANITA, EL MONTE, CA","3500 SANTA ANITA","EL MONTE",,6548864.0244728094,1848582.6915443144,"915-01956-6815","6815","01956","CA0190031","TRANSIT SERV BUR","N"
17066919,"2015-04-04 01:23:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","HEIDIJO LN & RAINDANCE PL, SAUGUS, CA","HEIDIJO LN & RAINDANCE PL","SAUGUS",,6406615.5,1983439.749996,"915-04483-0641","0641","04483","CA0190006","SANTA CLARITA VALLEY","N"
17066880,"2015-04-03 23:20:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","4500 E 56TH ST, MAYWOOD, CA 90270","4500 E 56TH ST","MAYWOOD","90270",6506043.6449400391,1818807.2118525761,"915-04527-0251","0251","04527","CA0190002","EAST LOS ANGELES","N"
17066605,"2015-04-03 15:37:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","14 FREEWAY & 10TH ST W, PALMDALE, CA","14 FREEWAY & 10TH ST W","PALMDALE",,6517211.1148406779,2042866.0520090102,"915-04658-2618","2618","04658","CA01900W9","PALMDALE","N"
17066351,"2015-04-03 10:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","8500 SANTA MONICA BLVD, WEST HOLLYWOOD, CA","8500 SANTA MONICA BLVD","WEST HOLLYWOOD",,6447093.2324640909,1854803.8207225944,"915-01694-0977","0977","01694","CA0190009","WEST HOLLYWOOD","N"
17066004,"2015-04-03 03:20:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","223RD ST & VIOLETA AVE, HAWAIIAN GARDENS, CA","223RD ST & VIOLETA AVE","HAWAIIAN GARDENS",,6537589.8688916387,1759053.0051053269,"015-06549-1351","1351","06549","CA0190013","LAKEWOOD","N"
17065987,"2015-04-03 02:12:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","600 CRESCENT HEIGHTS BLVD, WEST HOLLYWOOD, CA","600 CRESCENT HEIGHTS BLVD","WEST HOLLYWOOD",,6450896.5337031903,1852991.2036209805,"915-01692-0972","0972","01692","CA0190009","WEST HOLLYWOOD","N"
17065963,"2015-04-03 01:15:27","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","LEFFINGWELL RD & SCOTT AVE, WHITTIER, CA","LEFFINGWELL RD & SCOTT AVE","WHITTIER",,6561410.6301829759,1796666.3511226405,"915-04354-0497","0497","04354","CA0190004","NORWALK","N"
17065903,"2015-04-02 23:00:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","LAUREL ST & LISA AVE, BELLFLOWER, CA 90706","LAUREL ST & LISA AVE","BELLFLOWER","90706",6518790.1029986441,1779805.71599281,"915-06541-1334","1334","06541","CA0190013","LAKEWOOD","N"
17065849,"2015-04-02 21:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","8400 SUNSET BLVD, WEST HOLLYWOOD, CA 90048","8400 SUNSET BLVD","WEST HOLLYWOOD","90048",6448504.7244934253,1857142.0038701689,"915-01686-0987","0987","01686","CA0190009","WEST HOLLYWOOD","N"
17064878,"2015-04-01 22:05:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","300 CONLON AVE, LA PUENTE, CA 91744","300 CONLON AVE","LA PUENTE","91744",6569657.4277189225,1836802.2423093445,"915-03820-1430","1430","03820","CA0190014","INDUSTRY","N"
17064874,"2015-04-01 21:50:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","5200 LIVE OAK ST, CUDAHY, CA 90201","5200 LIVE OAK ST","CUDAHY","90201",6508770.7408928666,1810408.8876399398,"915-04448-0262","0262","04448","CA0190002","EAST LOS ANGELES","N"
17064710,"2015-04-01 18:29:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","4000 HARDWICK ST, LAKEWOOD, CA 90712","4000 HARDWICK ST","LAKEWOOD","90712",6517691.6210283078,1768316.1390142743,"915-06463-1320","1320","06463","CA0190013","LAKEWOOD","N"
17063610,"2015-04-01 01:46:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","11600 WESTERN AVE, LOS ANGELES, CA 90044","11600 WESTERN AVE","LOS ANGELES","90044",6467822.0131298462,1796298.8160889596,"915-02832-0376","0376","02832","CA0190003","SOUTH LOS ANGELES","N"
17063399,"2015-03-31 17:35:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","16000 MAIN ST, LA PUENTE, CA","16000 MAIN ST","LA PUENTE",,6577332.8259668825,1829602.8921940136,"915-03758-1434","1434","03758","CA0190014","INDUSTRY","N"
17063141,"2015-03-31 15:04:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","166TH ST & PIONEER BLVD, ARTESIA, CA 90701","166TH ST & PIONEER BLVD","ARTESIA","90701",6536670.5985011775,1778854.9095627381,"015-06363-1348","1348","06363","CA0190013","LAKEWOOD","N"
17062983,"2015-03-31 12:40:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","38500 11TH ST E, PALMDALE, CA","38500 11TH ST E","PALMDALE",,6528685.098495801,2034070.9356698098,"915-04491-2610","2610","04491","CA01900W9","PALMDALE","N"
17062885,"2015-03-31 10:00:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","4400 BROADMOOR AVE, COVINA, CA 91722","4400 BROADMOOR AVE","COVINA","91722",6582156.930549005,1856715.1032263206,"915-01461-0865","0865","01461","CA0190008","SAN DIMAS","N"
17062784,"2015-03-31 08:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","29300 THE OLD ROAD, CASTAIC, CA 91384","29300 THE OLD ROAD","CASTAIC","91384",6376754.8805264495,1987000.8452157057,"915-00124-5610","5610","00124","CA0190082","PDC-SOUTH","N"
17062650,"2015-03-31 04:34:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","7500 HAMPTON AVE, WEST HOLLYWOOD, CA 90069","7500 HAMPTON AVE","WEST HOLLYWOOD","90069",6454336.3668477554,1856691.1347690483,"915-01638-0974","0974","01638","CA0190009","WEST HOLLYWOOD","N"
17062454,"2015-03-30 21:02:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","800 VIGNES ST, LOS ANGELES, CA","800 VIGNES ST","LOS ANGELES",,6491241.9763411703,1842704.5672499505,"915-01856-6401","6401","01856","CA0190031","TRANSIT SERV BUR","N"
17062362,"2015-03-30 18:24:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","800 W AVENUE K, LANCASTER, CA","800 W AVENUE K","LANCASTER",,6517847.3394265641,2068031.9245003103,"915-05529-1124","1124","05529","CA0190024","LANCASTER","N"
17062301,"2015-03-30 16:50:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","11800 SOUTH ST, CERRITOS, CA 90703","11800 SOUTH ST","CERRITOS","90703",6537005.7741096802,1770715.8838223778,"915-01245-2314","2314","01245","CA01900R7","CERRITOS","N"
17062202,"2015-03-30 15:27:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","10TH ST W & KILDARE ST, LANCASTER, CA","10TH ST W & KILDARE ST","LANCASTER",,6517168.0970661212,2076584.5336014135,"915-05524-1122","1122","05524","CA0190024","LANCASTER","N"
17062158,"2015-03-30 14:00:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","CALVA CIR & WHITTIER BLVD, PICO RIVERA, CA 90660","CALVA CIR & WHITTIER BLVD","PICO RIVERA","90660",,,"915-02551-1514","1514","02551","CA0190015","PICO RIVERA","N"
17061718,"2015-03-30 01:00:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","27900 SARABANDE LN, CANYON COUNTRY, CA 91387","27900 SARABANDE LN","CANYON COUNTRY","91387",6426215.211435,1976510.520881,"915-04227-0631","0631","04227","CA0190006","SANTA CLARITA VALLEY","N"
17061663,"2015-03-29 23:22:11","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","132ND ST & BROADWAY, LOS ANGELES, CA","132ND ST & BROADWAY","LOS ANGELES",,6477213.4841386173,1790586.7724688952,"915-04251-2141","2141","04251","CA01900V3","CENTURY","N"
17061691,"2015-03-29 22:56:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","22700 PACIFIC COAST HWY, MALIBU, CA 90265","22700 PACIFIC COAST HWY","MALIBU","90265",6358704.590594084,1837256.9760728148,"915-01799-1016","1016","01799","CA0190022","MALIBU/LOST HILLS","N"
17061620,"2015-03-29 21:45:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","23800 MCBEAN PKWY, VALENCIA, CA 91355","23800 MCBEAN PKWY","VALENCIA","91355",6394293.9263903471,1966705.2419903399,"915-04219-0622","0622","04219","CA0190006","SANTA CLARITA VALLEY","N"
17061621,"2015-03-29 21:15:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","26800 BASSWOOD AVE, RANCHO PALOS VERDES, CA 90275","26800 BASSWOOD AVE","RANCHO PALOS VERDES","90275",6447187.8255064152,1742997.3837899575,"915-01206-1730","1730","01206","CA0190017","LOMITA","N"
17061442,"2015-03-29 16:50:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","100 CABRILLO MOLE, AVALON, CA 90704","100 CABRILLO MOLE","AVALON","90704",6460551.6763655068,1582184.5721155903,"915-00103-1810","1810","00103","CA0190018","AVALON","N"
17061430,"2015-03-29 15:55:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","1000 W 1ST ST, SAN PEDRO, CA 90731","1000 W 1ST ST","SAN PEDRO","90731",6470666.9846216897,1729147.9232756742,"915-01202-1750","1750","01202","CA0190017","LOMITA","N"
17061405,"2015-03-29 15:20:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","5000 LAKEWOOD BLVD, LAKEWOOD, CA","5000 LAKEWOOD BLVD","LAKEWOOD",,6518385.8571360614,1767691.2635663629,"915-06235-1329","1329","06235","CA0190013","LAKEWOOD","N"
17061859,"2015-03-29 05:45:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","11900 ABINGDON ST, NORWALK, CA 90650","11900 ABINGDON ST","NORWALK","90650",6537831.1955130221,1784380.8920181172,"915-80037-0456","0456","80037","CA0190004","NORWALK","N"
17061039,"2015-03-29 00:48:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","100 UNIVERSAL CITY PLZ, UNIVERSAL CITY, CA","100 UNIVERSAL CITY PLZ","UNIVERSAL CITY",,6453187.9818246653,1873027.4320027323,"915-01604-0980","0980","01604","CA0190009","WEST HOLLYWOOD","N"
17060725,"2015-03-28 15:09:12","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","14400 TELEGRAPH RD, WHITTIER, CA","14400 TELEGRAPH RD","WHITTIER",,6554507.3891700599,1794988.9963834616,"915-04070-0493","0493","04070","CA0190004","NORWALK","N"
17060124,"2015-03-27 21:45:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","43000 39TH ST W, LANCASTER, CA","43000 39TH ST W","LANCASTER",,6501325.7269000001,2064411.0613374652,"915-05395-1192","1192","05395","CA0190024","LANCASTER","N"
17060053,"2015-03-27 20:14:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","NOGALES ST & VALLEY VIEW, WEST COVINA, CA","NOGALES ST & VALLEY VIEW","WEST COVINA",,6595772.381570261,1824151.3179072477,"915-02212-2945","2945","02212","CA0190020","WALNUT","N"
17059997,"2015-03-27 18:40:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","10200 ROSECRANS AVE, BELLFLOWER, CA 90706","10200 ROSECRANS AVE","BELLFLOWER","90706",6526486.240547942,1786732.9179117936,"915-06141-1333","1333","06141","CA0190013","LAKEWOOD","N"
17059614,"2015-03-27 11:11:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","12800 VALLEY VIEW AVE, LA MIRADA, CA 90638","12800 VALLEY VIEW AVE","LA MIRADA","90638",6552525.4726899397,1791547.637681775,"915-04022-0469","0469","04022","CA0190004","NORWALK","N"
17059588,"2015-03-27 10:50:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","400 FOOTHILL BLVD, LA CANADA, CA 91011","400 FOOTHILL BLVD","LA CANADA","91011",6504819.9088130686,1894844.005939641,"915-00542-1262","1262","00542","CA0190012","CRESCENTA VALLEY","N"
17059014,"2015-03-26 19:00:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","13200 BONA VISTA LN, LA MIRADA, CA 90638","13200 BONA VISTA LN","LA MIRADA","90638",6552194.290130836,1790145.7483401503,"915-04002-0469","0469","04002","CA0190004","NORWALK","N"
17057854,"2015-03-26 04:12:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","20TH ST W & RANCHO VISTA BLVD, PALMDALE, CA","20TH ST W & RANCHO VISTA BLVD","PALMDALE",,6511851.9246812984,2041401.2270686748,"915-04260-2612","2612","04260","CA01900W9","PALMDALE","N"
17057809,"2015-03-26 03:05:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","18300 COLIMA RD, ROWLAND HEIGHTS, CA 91748","18300 COLIMA RD","ROWLAND HEIGHTS","91748",6590374.5249718102,1818371.3833629,"915-02169-2931","2931","02169","CA0190020","WALNUT","N"
17057738,"2015-03-25 23:40:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","19000 DELIGHT ST, SANTA CLARITA, CA","19000 DELIGHT ST","SANTA CLARITA",,6420356.2876948034,1977079.7345451915,"915-04033-0612","0612","04033","CA0190006","SANTA CLARITA VALLEY","N"
17057709,"2015-03-25 22:45:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","14800 BEACH BLVD, LA MIRADA, CA 90638","14800 BEACH BLVD","LA MIRADA","90638",6565718.0804228671,1784684.9688516906,"915-03963-0468","0468","03963","CA0190004","NORWALK","N"
17057135,"2015-03-25 13:35:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","1400 ARROW HWY, SAN DIMAS, CA 91773","1400 ARROW HWY","SAN DIMAS","91773",6610930.4442173047,1861360.4107391876,"915-01344-0811","0811","01344","CA0190008","SAN DIMAS","N"
17056798,"2015-03-25 03:15:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","21100 HAWAIIAN AVE, LAKEWOOD, CA 90715","21100 HAWAIIAN AVE","LAKEWOOD","90715",6541655.4982973821,1763316.3814365079,"915-05948-1328","1328","05948","CA0190013","LAKEWOOD","N"
17056787,"2015-03-25 02:45:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","2700 W AVENUE L, LANCASTER, CA","2700 W AVENUE L","LANCASTER",,6507227.0412753923,2062759.5458925592,"915-05226-1192","1192","05226","CA0190024","LANCASTER","N"
17056745,"2015-03-25 01:20:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","9300 SLAUSON BLVD, PICO RIVERA, CA 90660","9300 SLAUSON BLVD","PICO RIVERA","90660",6531938.0657350812,1811062.5041556626,"915-02423-1517","1517","02423","CA0190015","PICO RIVERA","N"
17056308,"2015-03-24 14:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","3800 CROSS CREEK RD, MALIBU, CA 90265","3800 CROSS CREEK RD","MALIBU","90265",6353720.1518684812,1836108.511313918,"915-01670-1015","1015","01670","CA0190022","MALIBU/LOST HILLS","N"
17056195,"2015-03-24 11:30:00","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","23700 W VALENCIA BLVD, SANTA CLARITA, CA 91355","23700 W VALENCIA BLVD","SANTA CLARITA","91355",6395288.0988044767,1973717.3451729168,"915-00127-4465","4465","00127","CA01900V4","WEST","N"
